schoolid,Z,Y,S3,C1,C2,C3,XC,X1,X2,X3,X4,X5
30,0,0.104260571119929,-1.1315285825126127,13,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.536162038717012,0.6530526576617155,3,0,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.375063952159677,-1.1315285825126127,13,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.0161892006146761,0.6530526576617155,3,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.138775346929663,-2.023819202599777,3,1,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-1.0177830057782,-0.23923796242544865,10,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.184776771902668,0.6530526576617155,13,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.36235993079849,1.5453432777488796,14,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.642295394751379,-0.23923796242544865,11,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-1.15494224627376,-0.23923796242544865,3,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.0254855412115886,-0.23923796242544865,3,1,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.327212808564818,0.6530526576617155,3,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.314329764569965,0.6530526576617155,3,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.132913204576646,-0.23923796242544865,3,1,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.552308031106456,-0.23923796242544865,10,1,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.389091981463452,0.6530526576617155,1,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.86608317995113,-0.23923796242544865,3,1,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,1.08673612399389,0.6530526576617155,13,1,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-1.04533966694081,-0.23923796242544865,11,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.953473694126268,0.6530526576617155,12,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.945905519697714,-0.23923796242544865,3,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.151379032366337,-0.23923796242544865,5,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.772215823045899,-0.23923796242544865,3,0,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.515953200294871,-0.23923796242544865,3,0,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.006196143083883,0.6530526576617155,3,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.485755924832207,-0.23923796242544865,10,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.305381715137165,1.5453432777488796,14,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.0835532411174842,1.5453432777488796,3,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.694527232122922,1.5453432777488796,14,0,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.695347863202656,-2.9161098226869413,0,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.603327545262936,-1.1315285825126127,3,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.0223223982153924,0.6530526576617155,3,1,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.0585386176234261,-3.808400442774105,0,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.256372930175476,-0.23923796242544865,14,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.422309296443709,-0.23923796242544865,3,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.228715025107712,0.6530526576617155,3,0,0,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.180009582386618,-0.23923796242544865,3,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.965449349421661,-0.23923796242544865,3,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.200922959878759,-0.23923796242544865,0,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.666388854036035,-0.23923796242544865,13,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.515441259666519,-0.23923796242544865,0,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,0.308294909172805,-1.1315285825126127,11,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-0.731722604465664,-0.23923796242544865,0,0,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
30,0,-1.22959298076315,-1.1315285825126127,1,1,1,1,0.46073577705342394,-0.015599252996017972,-0.11888668713528051,-0.18003294167563236,-0.772001885254543
29,0,-0.977393226082549,-0.23923796242544865,1,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.792213868078235,-0.23923796242544865,1,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.223491166027207,0.6530526576617155,11,0,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.0868472657936588,0.6530526576617155,7,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.115041854313595,-2.023819202599777,13,0,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.145389578959474,-1.1315285825126127,3,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.839936179545944,-1.1315285825126127,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.16932199980758,-0.23923796242544865,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.132991529330803,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.00264387040964,0.6530526576617155,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.495254355338673,-0.23923796242544865,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.278240881287309,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.476389873637399,-1.1315285825126127,0,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.665042724730863,0.6530526576617155,3,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.269751267464807,0.6530526576617155,4,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.602492396182579,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.293374427254861,0.6530526576617155,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.787424032364073,-0.23923796242544865,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.978347970964037,0.6530526576617155,11,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.65518596213315,-0.23923796242544865,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.0772026657980216,1.5453432777488796,11,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.119358198322505,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.21573345848705,-3.808400442774105,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.19797290515301,-0.23923796242544865,3,0,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.705694538602,0.6530526576617155,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.203129091346171,1.5453432777488796,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.46983248801987,-0.23923796242544865,9,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.0968413291945325,-0.23923796242544865,4,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.0747851544011784,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.0222133061836435,0.6530526576617155,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.188173271291258,1.5453432777488796,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.07803538704491,-0.23923796242544865,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.452783454972472,-0.23923796242544865,12,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.0657360916769,-2.9161098226869413,12,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.77626656083862,-0.23923796242544865,11,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.0600821854212543,0.6530526576617155,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.38735811782012,-0.23923796242544865,3,0,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.184368857202187,1.5453432777488796,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.651703434273053,-1.1315285825126127,7,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.86374246244846,-2.023819202599777,13,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.1518014104929,-0.23923796242544865,8,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.858389130683864,-0.23923796242544865,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.736564764153879,-0.23923796242544865,0,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.394182643362811,0.6530526576617155,0,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,1.00095179170426,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,1.14780223733023,1.5453432777488796,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.533767404499945,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.26317168721219,-2.023819202599777,12,0,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.025825414424148,1.5453432777488796,11,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.135727495062214,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.818306423439421,-1.1315285825126127,11,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.305350500044633,-0.23923796242544865,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.711785516033102,0.6530526576617155,0,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.537651017147338,-0.23923796242544865,1,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.0340446222824,-3.808400442774105,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.551722537854319,1.5453432777488796,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.308356182488335,-0.23923796242544865,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.0503664656334792,-0.23923796242544865,3,0,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.0540481346799534,-1.1315285825126127,14,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.175935602265147,-0.23923796242544865,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.24612116585158,-0.23923796242544865,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.707483673392974,0.6530526576617155,12,0,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.820066957864695,0.6530526576617155,3,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.220134756495888,-0.23923796242544865,3,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,0.167323392136864,0.6530526576617155,3,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.143294096435064,0.6530526576617155,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.865971947765475,-0.23923796242544865,3,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.0877009193462229,0.6530526576617155,5,1,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-1.29701668988796,-2.023819202599777,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.424127284160338,0.6530526576617155,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.786319311289646,0.6530526576617155,12,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.922923665089129,-0.23923796242544865,3,1,0,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.625081133909047,-0.23923796242544865,1,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.154291547313742,0.6530526576617155,1,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.772400302670579,-0.23923796242544865,0,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
29,0,-0.781328039675626,-0.23923796242544865,3,0,1,1,-0.3430239953946861,0.062270962502081646,-0.7728510783779043,-1.9425525670742287,-1.109673777121908
27,0,-0.568045503418611,-0.23923796242544865,13,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.567941017695301,0.6530526576617155,0,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.672572752258862,-2.9161098226869413,0,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-1.03754288359851,-0.23923796242544865,3,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.183081911319925,0.6530526576617155,0,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.527189971395696,-0.23923796242544865,0,1,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.159662166213729,-0.23923796242544865,14,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.836951659111365,0.6530526576617155,0,1,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.409074790879508,0.6530526576617155,0,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.166580553580074,0.6530526576617155,7,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.58814926825937,-1.1315285825126127,14,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.160013756273695,0.6530526576617155,3,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.430156379927178,-1.1315285825126127,7,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.337569632825951,-0.23923796242544865,4,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.321753707331983,-0.23923796242544865,13,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.0937363753695842,0.6530526576617155,13,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.0547348090430562,0.6530526576617155,0,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.873799199107818,1.5453432777488796,0,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.403584157341495,0.6530526576617155,14,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.222492475579037,0.6530526576617155,0,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.688883527012144,-0.23923796242544865,3,1,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.937376702974192,-0.23923796242544865,12,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.139943704365998,-0.23923796242544865,1,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.893078041784341,0.6530526576617155,4,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.951485154094274,0.6530526576617155,3,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.472452999487031,-0.23923796242544865,4,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.31829437261602,1.5453432777488796,3,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.167846468441752,0.6530526576617155,3,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.172016364222264,1.5453432777488796,3,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.0329239433830915,-0.23923796242544865,13,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.851924713057616,0.6530526576617155,3,1,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.33456765845986,0.6530526576617155,2,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.752733880718896,0.6530526576617155,14,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.455829418903427,0.6530526576617155,11,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.416879696974728,0.6530526576617155,0,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.433844989289996,1.5453432777488796,13,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.171877869323628,0.6530526576617155,0,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.234270143060974,-0.23923796242544865,13,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-1.34771366438067,-0.23923796242544865,0,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.591510355148095,0.6530526576617155,0,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.309356407229167,0.6530526576617155,1,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-1.14658775114116,-0.23923796242544865,9,1,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.355041642824286,-0.23923796242544865,13,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-1.15897499872223,-2.9161098226869413,3,1,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.449993691865636,0.6530526576617155,0,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.201201956959819,0.6530526576617155,0,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.346333231928726,-0.23923796242544865,4,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.655046058724883,-1.1315285825126127,1,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.0935655179936682,1.5453432777488796,14,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.103341082848363,0.6530526576617155,4,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.762770590954223,0.6530526576617155,0,1,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.175015103688562,0.6530526576617155,4,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.0567342658797996,-0.23923796242544865,4,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.552537366630033,1.5453432777488796,0,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.337743514690073,-0.23923796242544865,1,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.32794594847062,-0.23923796242544865,8,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.366809648715524,-0.23923796242544865,13,1,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,0.684411268890676,1.5453432777488796,3,0,0,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
27,0,-0.354904275327098,-0.23923796242544865,3,0,1,1,0.28949710581170146,-0.8980376585527611,0.7282792716775762,0.6807980022042124,-0.08919369432720757
